bien.type,bien.superficie_totale,bien.superficie_habitable,bien.nombre_pieces,bien.nombre_chambres,bien.nombre_salles_bain,bien.etat_general,localisation.gouvernorat,localisation.delegation,localisation.ville,localisation.coordonnees.latitude,localisation.coordonnees.longitude,equipements.climatisation,equipements.chauffage,equipements.ascenseur,equipements.garage,equipements.cave,equipements.terrasse,equipements.balcon,equipements.jardin,equipements.piscine,equipements.cuisine_equipee,equipements.double_vitrage,equipements.interphone,equipements.videophone,equipements.alarme,equipements.gardiennage,equipements.dressing,equipements.cuisine_americaine,equipements.concierge,equipements.salle_de_sport,is_vente,label_conflict,prix_per_m2_log,log_superficie,log_nombre_pieces,nb_equipements,jours_depuis_publication,has_coordinates,coastal_premium,size_category
Villa,510.51079999999996,1000.0,10.0,2.0,1.0,Bon État / Habitable,Sousse,Autres,El Kantaoui,35.88903,10.58799,False,Radiateur,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,8.141578105276958,6.237368699538277,2.3978952727983707,0,844.0,1,1,4
Maison,510.51079999999996,850.0,1.0,2.0,1.0,Bon,Autres,Autres,Hammamet,36.40045,10.61717,False,Climatisation,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,6.156106221986735,6.237368699538277,0.6931471805599453,0,830.0,1,0,4
Villa,510.51079999999996,620.0,8.0,2.0,1.0,Neuf,Autres,Autres,Sousse,35.83811,10.63293,False,"Radiateur, Climatisation, Central",False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,1,False,8.107686594148353,6.237368699538277,2.1972245773362196,3,769.0,1,0,4
Appartement,510.51079999999996,229.0,3.0,2.0,1.0,Bon,Autres,Autres,Autres,33.87742,10.8549,False,"Radiateur, Climatisation",False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,1,False,7.208988475448543,6.237368699538277,1.3862943611198906,4,663.0,1,0,4
Villa,450.0,600.0,8.0,2.0,1.0,Autres,Autres,Autres,Sousse Khezama,35.85394,10.614,False,"Radiateur, Climatisation, Central",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,8.429187380747356,6.111467339502679,2.1972245773362196,0,642.0,1,0,4
Villa,470.0,870.0,10.0,2.0,1.0,Neuf,Autres,Autres,Sousse,35.82658,10.63766,False,"Radiateur, Climatisation, Central, Cheminée",False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,True,False,1,False,8.101335974034123,6.154858094016418,2.3978952727983707,7,627.0,1,0,4
Maison,260.0,420.0,3.0,2.0,1.0,Neuf,Sousse,Autres,Hergla,36.03141,10.5043,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,1,False,8.486146975831414,5.564520407322694,1.3862943611198906,4,551.0,1,1,4
Villa,510.51079999999996,800.0,6.0,2.0,1.0,Bon,Sousse,Autres,El Kantaoui,35.884,10.59123,False,Radiateur,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,False,7.719229801482364,6.237368699538277,1.9459101490553132,1,548.0,1,1,4
Villa,450.0,350.0,9.0,2.0,1.0,Bon,Sousse,Autres,Sahloul,35.83925,10.59818,False,"Radiateur, Climatisation, Central",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,7.918507345645118,6.111467339502679,2.302585092994046,0,530.0,1,1,4
Appartement,138.0,138.0,3.0,2.0,1.0,Neuf,Tunis,Autres,Autres,36.76958,10.28795,False,Central,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,1,False,8.642238680390461,4.9344739331306915,1.3862943611198906,4,451.0,1,1,2
Appartement,207.0,207.0,4.0,2.0,1.0,Neuf,Tunis,Autres,Autres,36.85876,10.28525,False,Central,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,False,1,False,8.64179948711747,5.337538079701318,1.6094379124341003,6,451.0,1,1,3
Appartement,205.0,205.0,4.0,2.0,1.0,Neuf,Tunis,Autres,Autres,36.85876,10.28525,False,Central,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,False,1,False,8.6417952013548,5.327876168789581,1.6094379124341003,6,451.0,1,1,3
Villa,510.51079999999996,600.0,13.0,2.0,1.0,Bon,Autres,Autres,Sousse,35.82445,10.63248,False,Radiateur,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,7.352846804808032,6.237368699538277,2.6390573296152584,0,489.0,1,0,4
Maison,300.0,160.0,1.0,2.0,1.0,Bon État / Habitable,Autres,Autres,Autres,35.75573,10.60025,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,7.220861403774077,5.707110264748875,0.6931471805599453,0,489.0,1,0,4
Villa,510.51079999999996,2300.0,11.0,2.0,1.0,Bon,Autres,Autres,Chatt Meriem,35.93827,10.55124,False,Central,True,False,False,False,False,False,True,False,True,True,True,True,True,False,False,True,True,1,False,7.8636512654486515,6.237368699538277,2.4849066497880004,9,480.0,1,0,4
Villa,510.51079999999996,,6.0,2.0,1.0,Bon,Autres,Autres,Autres,35.87239,10.55015,False,"Radiateur, Climatisation",False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,1,False,6.587550014824796,6.237368699538277,1.9459101490553132,5,440.0,1,0,4
Villa,340.0,,5.0,2.0,1.0,Neuf,Autres,Autres,Hammamet,36.40726,10.62247,False,Central,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,1,False,7.859117857861335,5.831882477283517,1.791759469228055,3,431.0,1,0,4
Villa,510.51079999999996,1000.0,10.0,2.0,1.0,Autres,Autres,Autres,Chatt Meriem,35.93554,10.56301,False,Radiateur,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,False,6.824101893984884,6.237368699538277,2.3978952727983707,1,172.0,1,0,4
Villa,342.0,250.0,4.0,2.0,1.0,Bon,Autres,Autres,Sousse,35.84219,10.59845,False,Central,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,False,8.415945065978342,5.8377304471659395,1.6094379124341003,1,392.0,1,0,4
Maison,203.0,180.0,1.0,2.0,1.0,Autres,Autres,Autres,Sousse,35.83587,10.63348,False,Central,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,7.934384656908158,5.318119993844216,0.6931471805599453,0,361.0,1,0,3
Appartement,102.0,,4.0,2.0,1.0,Bon,Autres,Autres,Chatt Meriem,35.83309,10.60686,False,Climatisation,True,False,False,False,False,False,True,False,False,True,True,True,True,False,False,False,False,1,False,9.07242860585776,4.634728988229636,1.6094379124341003,6,354.0,1,0,1
Villa,510.51079999999996,,5.0,2.0,1.0,Bon,Autres,Autres,Sousse Khezama,35.82229,10.63354,False,Central,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,False,7.732394732780584,6.237368699538277,1.791759469228055,1,348.0,1,0,4
Villa,510.51079999999996,550.0,11.0,2.0,1.0,Bon,Autres,Autres,Autres,36.81044,10.08347,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,7.423666429750134,6.237368699538277,2.4849066497880004,0,287.0,1,0,4
Villa,510.51079999999996,,6.0,2.0,1.0,Bon État / Habitable,Sousse,Autres,Sahloul,36.45,10.59588,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,7.479930249866571,6.237368699538277,1.9459101490553132,0,287.0,1,1,4
Villa,510.51079999999996,1000.0,7.0,2.0,1.0,Neuf,Autres,Autres,Chatt Meriem,35.93653,10.54461,False,"Radiateur, Central",False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,1,False,7.630946580890459,6.237368699538277,2.0794415416798357,4,284.0,1,0,4
Appartement,101.0,89.0,3.0,2.0,1.0,Neuf,Autres,Autres,Tantana,35.91973,10.57884,False,"Radiateur, Climatisation, Central",True,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,False,1,False,8.77692795455319,4.624972813284271,1.3862943611198906,7,252.0,1,0,1
Appartement,68.0,53.0,2.0,2.0,1.0,Neuf,Autres,Autres,Tantana,35.91973,10.57884,False,"Radiateur, Climatisation, Central",True,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,False,1,False,8.454591616715582,4.23410650459726,1.0986122886681098,7,252.0,1,0,0
Appartement,80.0,80.0,3.0,2.0,1.0,Neuf,Autres,Autres,Tantana,35.91973,10.57884,False,"Radiateur, Climatisation, Central",True,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,False,1,False,8.841547660704224,4.394449154672439,1.3862943611198906,7,246.0,1,0,0
Appartement,86.0,86.0,3.0,2.0,1.0,Neuf,Autres,Autres,Tantana,35.91973,10.57884,False,"Radiateur, Climatisation, Central",True,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,False,1,False,8.805272278070705,4.465908118654584,1.3862943611198906,7,242.0,1,0,1
Villa,419.0,,5.0,2.0,1.0,Bon,Autres,Autres,Autres,35.84228,10.60329,False,Climatisation,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,7.638859063967545,6.040254711277414,1.791759469228055,0,194.0,1,0,4
Villa,510.51079999999996,973.0,3.0,2.0,1.0,Bon,Sousse,Autres,El Kantaoui,35.88737,10.59619,False,Radiateur,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,7.425042335598416,6.237368699538277,1.3862943611198906,0,154.0,1,1,4
Villa,510.51079999999996,720.0,14.0,2.0,1.0,Bon,Autres,Autres,Ariana,36.85306,10.17239,False,"Radiateur, Central",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,False,7.602789566723633,6.237368699538277,2.70805020110221,1,99.0,1,0,4
Maison,200.0,160.0,4.0,2.0,1.0,Bon État / Habitable,Tunis,Autres,Jardins De Carthage,35.93465,10.55185,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,7.1316985104669115,5.303304908059076,1.6094379124341003,0,97.0,1,1,3
Maison,446.0,220.0,5.0,2.0,1.0,Bon État / Habitable,Autres,Autres,Autres,35.83401,10.63407,False,Climatisation,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,7.582740772162789,6.102558594613569,1.791759469228055,0,78.0,1,0,4
Maison,510.51079999999996,160.0,4.0,2.0,1.0,Neuf,Autres,Autres,Autres,35.86169,10.50403,False,"Radiateur, Central",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1,False,5.5939676086489944,6.237368699538277,1.6094379124341003,2,74.0,1,0,4
Villa,510.51079999999996,315.0,5.0,2.0,1.0,Bon État / Habitable,Autres,Autres,Sousse Khezama,35.83225,10.61799,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,False,7.519207071154333,6.237368699538277,1.791759469228055,1,39.0,1,0,4
Maison,170.0,140.0,4.0,2.0,1.0,Bon,Sousse,Autres,Hammam Sousse,35.88317,10.59407,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,7.210775008267478,5.14166355650266,1.6094379124341003,0,0.0,1,1,3
Appartement,129.0,109.0,3.0,2.0,1.0,Bon,Autres,Autres,Hammamet,36.40108,10.61457,False,Central,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False,False,1,False,8.371152431168191,4.867534450455582,1.3862943611198906,6,2017.0,1,0,2
Appartement,197.0,125.0,3.0,2.0,1.0,Bon,Autres,Autres,Autres,35.81771,10.64549,False,Central,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,1,False,7.878759136229383,5.288267030694535,1.3862943611198906,3,3415.0,1,0,3
Villa,510.51079999999996,400.0,7.0,2.0,1.0,Bon,Autres,Autres,Ariana,36.85657,10.16879,False,Central,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,False,7.645544142256291,6.237368699538277,2.0794415416798357,1,1463.0,1,0,4
Villa,510.51079999999996,319.0,5.0,2.0,1.0,Bon,Sousse,Autres,Autres,35.87,10.57,False,Central,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,False,6.99568290275612,6.237368699538277,1.791759469228055,1,3249.0,1,1,4
Appartement,79.0,65.0,2.0,2.0,1.0,Bon,Autres,Autres,Chatt Meriem,35.94312,10.52022,False,Central,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,1,False,8.608303540097682,4.382026634673881,1.0986122886681098,3,3209.0,1,0,0
Appartement,73.0,73.0,3.0,2.0,1.0,Bon,Autres,Autres,Chatt Meriem,35.94312,10.52022,False,Central,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,1,False,8.098238881593101,4.30406509320417,1.3862943611198906,4,3016.0,1,0,0
Appartement,131.5,,3.0,2.0,1.0,Bon État / Habitable,Autres,Autres,Ariana,36.83011,10.29813,False,Central,True,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,1,False,9.07242860585776,4.886582645426277,1.3862943611198906,6,2983.0,1,0,2
Maison,510.51079999999996,270.0,9.0,2.0,1.0,Bon,Sousse,Autres,Hergla,36.0301,10.5079,False,Central,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,False,6.662900461897794,6.237368699538277,2.302585092994046,1,2916.0,1,1,4
Appartement,300.0,150.0,4.0,2.0,1.0,Bon,Autres,Autres,Sousse,35.8273,10.6339,False,Central,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,7.196187070324464,5.707110264748875,1.6094379124341003,1,2862.0,1,0,4
Appartement,210.0,210.0,4.0,2.0,1.0,Neuf,Autres,Autres,Ariana,36.83011,10.29813,False,Central,True,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,1,False,8.750728277511831,5.351858133476067,1.6094379124341003,6,2703.0,1,0,3
Appartement,275.0,230.0,4.0,2.0,1.0,Bon,Sousse,Autres,Hammam Sousse,35.8569,10.5972,False,Central,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,False,7.911423987306794,5.62040086571715,1.6094379124341003,2,2668.0,1,1,4
Appartement,120.0,,3.0,2.0,1.0,Neuf,Autres,Autres,Tantana,35.94312,10.52022,False,Central,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,1,False,8.17355198569999,4.795790545596741,1.3862943611198906,3,2596.0,1,0,2
Appartement,155.0,140.0,3.0,2.0,1.0,Bon,Sousse,Autres,Hergla,36.03467,10.50564,False,Central,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,1,False,7.630946580890459,5.049856007249537,1.3862943611198906,4,2574.0,1,1,3
Appartement,81.0,,2.0,2.0,1.0,Bon,Autres,Autres,Chatt Meriem,35.94312,10.52022,False,Central,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,8.504973150917323,4.406719247264253,1.0986122886681098,0,2468.0,1,0,0
Appartement,125.0,115.0,3.0,2.0,1.0,Bon,Autres,Autres,Chatt Meriem,35.94312,10.52022,False,Central,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,8.352554369474591,4.836281906951478,1.3862943611198906,0,2468.0,1,0,2
Appartement,70.0,50.0,2.0,2.0,1.0,Bon,Autres,Autres,Chatt Meriem,35.94312,10.52022,False,Central,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,False,8.053205714494222,4.2626798770413155,1.0986122886681098,2,2468.0,1,0,0
Appartement,102.0,101.0,3.0,2.0,1.0,Bon,Autres,Autres,Tantana,35.91875,10.57603,False,Climatisation,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,False,7.982133234837576,4.634728988229636,1.3862943611198906,2,2455.0,1,0,1
Appartement,91.0,,3.0,2.0,1.0,Bon,Autres,Autres,Autres,35.75616,10.82802,False,Central,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,1,False,8.211297909193448,4.5217885770490405,1.3862943611198906,3,2262.0,1,0,1
Appartement,118.0,106.0,3.0,2.0,1.0,Bon,Autres,Autres,Chatt Meriem,35.92442,10.57388,False,Central,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,1,False,8.44720345518595,4.77912349311153,1.3862943611198906,4,2233.0,1,0,2
Appartement,182.0,151.0,4.0,2.0,1.0,Bon,Sousse,Autres,Hammam Sousse,35.8569,10.5972,False,Central,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,7.695668035532212,5.209486152841421,1.6094379124341003,1,2212.0,1,1,3
Autres,45.0,30.0,1.0,2.0,1.0,Neuf,Autres,Autres,Autres,33.7594,11.0131,False,"Climatisation, Central",True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,True,1,False,8.323851131338817,3.828641396489095,0.6931471805599453,7,2189.0,1,0,0
Appartement,510.51079999999996,506.0,5.0,2.0,1.0,Bon,Sousse,Autres,Sahloul,35.83,10.62,False,Radiateur,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,7.274692767025838,6.237368699538277,1.791759469228055,0,2178.0,1,1,4
Villa,300.0,,6.0,2.0,1.0,Bon,Autres,Autres,Sousse,36.03141,10.5043,False,Au sol,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,6.803505257608338,5.707110264748875,1.9459101490553132,0,2156.0,1,0,4
Appartement,118.0,,3.0,2.0,1.0,Bon,Autres,Autres,Sousse,35.8273,10.6339,False,Central,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,1,False,8.103519911979442,4.77912349311153,1.3862943611198906,5,2149.0,1,0,2
Appartement,160.0,,4.0,2.0,1.0,Bon,Autres,Autres,Autres,35.79,10.56,False,Central,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,1,False,7.746516808347054,5.081404364984463,1.6094379124341003,5,2087.0,1,0,3
Appartement,120.0,,3.0,2.0,1.0,Neuf,Autres,Autres,Chatt Meriem,35.92866,10.55854,False,Central,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,1,False,8.294299608857235,4.795790545596741,1.3862943611198906,3,2044.0,1,0,2
Appartement,510.51079999999996,480.0,6.0,2.0,1.0,Bon,Autres,Autres,Autres,36.9205,10.24819,False,Central,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,1,False,7.3453648404168685,6.237368699538277,1.9459101490553132,4,1952.0,1,0,4
Maison,200.0,,3.0,2.0,1.0,Autres,Autres,Autres,Hammamet,36.40726,10.62247,False,Sans chauffage,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,9.07242860585776,5.303304908059076,1.3862943611198906,0,1936.0,1,0,3
Appartement,183.0,150.0,4.0,2.0,1.0,Neuf,Autres,Autres,Sousse,35.8273,10.6339,False,Central,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,1,False,7.649388127708599,5.214935757608986,1.6094379124341003,4,1810.0,1,0,3
Appartement,184.0,133.0,4.0,2.0,1.0,Neuf,Autres,Autres,Sousse,35.8273,10.6339,False,Central,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,1,False,7.73351223195296,5.220355825078324,1.6094379124341003,4,1810.0,1,0,3
Appartement,117.5,154.0,4.0,2.0,1.0,Bon,Autres,Autres,Sousse,35.8152,10.62993,False,Central,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,1,False,8.081797360848949,4.774912960575186,1.6094379124341003,3,1783.0,1,0,2
Appartement,117.5,134.0,3.0,2.0,1.0,Bon,Autres,Autres,Sousse,35.8152,10.62993,False,Central,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,1,False,8.014750769927648,4.774912960575186,1.3862943611198906,3,1783.0,1,0,2
Appartement,117.5,165.0,3.0,2.0,1.0,Bon,Autres,Autres,Sousse,35.8152,10.62993,False,Central,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,1,False,8.250825605189826,4.774912960575186,1.3862943611198906,3,561.0,1,0,2
Maison,340.0,340.0,6.0,2.0,1.0,Bon,Autres,Autres,Autres,36.82428,10.2046,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,False,7.505848129358393,5.831882477283517,1.9459101490553132,1,1751.0,1,0,4
Appartement,134.0,82.0,3.0,2.0,1.0,Bon,Sousse,Autres,Sahloul,35.83,10.62,False,"Au sol, Climatisation",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,7.448577226999517,4.90527477843843,1.3862943611198906,0,1639.0,1,1,2
Appartement,135.0,,4.0,2.0,1.0,Bon,Autres,Autres,Sousse,35.8273,10.6339,False,"Climatisation, Central",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,7.94300695333102,4.912654885736052,1.6094379124341003,0,1630.0,1,0,2
Villa,315.0,220.0,6.0,2.0,1.0,Bon,Autres,Autres,Autres,35.83366,10.64068,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1,False,8.325544461946672,5.755742213586912,1.9459101490553132,2,1629.0,1,0,4
Appartement,111.0,164.0,2.0,2.0,1.0,Bon,Autres,Autres,Autres,36.46533,10.80847,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,7.966892888316351,4.718498871295094,1.0986122886681098,0,1572.0,1,0,1
Appartement,115.0,,3.0,2.0,1.0,Bon État / Habitable,Autres,Autres,Autres,35.83826,10.63024,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,7.931503456852931,4.7535901911063645,1.3862943611198906,0,1436.0,1,0,1
Appartement,100.0,,4.0,2.0,1.0,Bon,Autres,Autres,Autres,35.79336,10.67195,False,Central,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,False,7.1204443723924875,4.61512051684126,1.6094379124341003,1,863.0,1,0,1
Appartement,294.0,184.0,5.0,2.0,1.0,Bon,Sousse,Autres,Sahloul,35.84339,10.59644,False,"Radiateur, Climatisation",False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,1,False,7.670361888840676,5.68697535633982,1.791759469228055,2,1293.0,1,1,4
Appartement,85.0,68.0,2.0,2.0,1.0,Bon,Autres,Autres,Chatt Meriem,35.91783,10.55859,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,False,8.135278005974191,4.454347296253507,1.0986122886681098,2,1352.0,1,0,0
Appartement,60.0,45.0,1.0,2.0,1.0,Bon,Autres,Autres,Chatt Meriem,35.91783,10.55859,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,False,8.060750528543206,4.110873864173311,0.6931471805599453,2,1352.0,1,0,0
Appartement,130.0,110.0,4.0,2.0,1.0,Bon,Autres,Autres,Autres,35.81771,10.64549,False,Central,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,False,8.149757258459449,4.875197323201151,1.6094379124341003,1,1303.0,1,0,2
Appartement,117.0,105.0,4.0,2.0,1.0,Bon,Sousse,Autres,Hammam Sousse,35.95274,10.53952,False,Central,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,8.11202803831707,4.770684624465665,1.6094379124341003,0,1300.0,1,1,2
Appartement,110.5,156.0,4.0,2.0,1.0,Neuf,Ariana,Autres,Raoued,36.92581,10.28358,False,Central,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,1,False,9.07242860585776,4.7140245909001735,1.6094379124341003,5,1239.0,1,0,1
Appartement,170.0,115.0,2.0,2.0,1.0,Bon,Sousse,Autres,El Kantaoui,35.89466,10.57942,False,Central,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,False,8.279488253475817,5.14166355650266,1.0986122886681098,2,1197.0,1,1,3
Appartement,155.0,135.0,4.0,2.0,1.0,Neuf,Sousse,Autres,Sahloul,35.84033,10.59432,False,Central,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,1,False,8.24301946898925,5.049856007249537,1.6094379124341003,5,736.0,1,1,3
Villa,510.51079999999996,831.0,15.0,2.0,1.0,Bon,Sousse,Autres,El Kantaoui,35.88995,10.58839,False,"Climatisation, Central",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,7.0315102452919,6.237368699538277,2.772588722239781,0,1211.0,1,1,4
Appartement,260.0,160.0,3.0,2.0,1.0,Bon,Sousse,Autres,El Kantaoui,35.89841,10.5965,False,Central,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,False,7.313886831633462,5.564520407322694,1.3862943611198906,1,288.0,1,1,4
Appartement,132.0,150.0,5.0,2.0,1.0,Bon,Autres,Autres,Autres,35.85706,10.58706,False,Central,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,7.642204338899188,4.890349128221754,1.791759469228055,0,733.0,1,0,2
Appartement,86.0,142.0,4.0,2.0,1.0,Autres,Autres,Autres,Chatt Meriem,35.91355,10.57344,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,8.311586821314991,4.465908118654584,1.6094379124341003,0,1135.0,1,0,1
Villa,510.51079999999996,550.0,3.0,2.0,1.0,Bon,Sousse,Autres,Autres,35.87,10.57,False,Climatisation,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,False,6.651219450678591,6.237368699538277,1.3862943611198906,1,1135.0,1,1,4
Maison,191.5,,3.0,2.0,1.0,Bon État / Habitable,Autres,Autres,Sousse,35.8245,10.63458,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,7.992682534306823,5.260096153727839,1.3862943611198906,0,1133.0,1,0,3
Appartement,212.5,70.0,2.0,2.0,1.0,Bon,Autres,Autres,Autres,33.86277,10.90651,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,1,False,7.3156096873006184,5.363636832668679,1.0986122886681098,4,1121.0,1,0,3
Appartement,80.76,,2.0,2.0,1.0,Bon,Autres,Autres,Monastir,35.76534,10.80876,False,"Radiateur, Climatisation",True,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,1,False,8.644082751653567,4.403788126455394,1.0986122886681098,7,889.0,1,0,0
Villa,510.51079999999996,760.0,10.0,2.0,1.0,Bon,Autres,Autres,Chatt Meriem,35.87428,10.56675,False,Climatisation,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,1,False,7.236979086878522,6.237368699538277,2.3978952727983707,4,1084.0,1,0,4
Appartement,117.5,70.0,3.0,2.0,1.0,Bon,Autres,Autres,Sousse,35.7872,10.58604,False,Sans chauffage,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,6.58534960025919,4.774912960575186,1.3862943611198906,0,1062.0,1,0,2
Appartement,90.5,123.0,3.0,2.0,1.0,Neuf,Autres,Autres,Monastir,35.76262,10.81579,False,"Radiateur, Climatisation, Central",True,False,False,False,False,False,True,False,True,False,True,True,True,False,False,True,False,1,False,8.742042248853677,4.516338972281476,1.3862943611198906,7,1048.0,1,0,1
Villa,510.51079999999996,1000.0,5.0,2.0,1.0,Bon,Sousse,Autres,El Kantaoui,35.89419,10.59822,False,Central,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,False,8.085995746718515,6.237368699538277,1.791759469228055,1,1034.0,1,1,4
Villa,510.51079999999996,650.0,3.0,2.0,1.0,Bon,Autres,Autres,Sousse,35.8245,10.63458,False,"Radiateur, Climatisation, Central, Cheminée",False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,1,False,7.853993087224244,6.237368699538277,1.3862943611198906,2,1030.0,1,0,4
Appartement,130.0,60.0,2.0,2.0,1.0,Neuf,Sousse,Autres,El Kantaoui,35.88272,10.59089,False,Central,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,7.808947991823138,4.875197323201151,1.0986122886681098,0,1020.0,1,1,2
